"Title","Type","Area","Source","PIC","Tel","href","Addr","Pos"
"基督教忠山浸信會","教會","台灣 - 台北市","中華基督教浸信會聯會","阮寶珠 牧師","02-2633-8300","https://church.oursweb.net/church.php?pkey=813073","114054台北市內湖區康樂街12號B1","{""lat"":""25.0681124"",""lng"":""121.6177914""}"
"台灣基督長老教會忠孝教會（東美）","教會","台灣 - 台東縣","台灣基督長老教會總會事務所","黃立志 牧師","089-87-1343","https://church.oursweb.net/church.php?pkey=813075","961001台東縣成功鎮忠孝里美山路180號","{""lat"":""23.1465586"",""lng"":""121.3966754""}"
"台灣基督長老教會忠孝路教會","教會","台灣 - 台中市","台灣基督長老教會總會事務所","王武聰 牧師","04-2281-4752","https://church.oursweb.net/church.php?pkey=813077","401008台中市東區忠孝路288號","{""lat"":""24.1315356"",""lng"":""120.6869572""}"
"台灣基督長老教會忠治教會","教會","台灣 - 新北市","台灣基督長老教會總會事務所","郭錦明 牧師","02-2661-6901","https://church.oursweb.net/church.php?pkey=813079","233002新北市烏來區忠治里6鄰18號","{""lat"":""24.8836465"",""lng"":""121.54817720000005""}"
"台灣基督長老教會明利教會","教會","台灣 - 花蓮縣","台灣基督長老教會總會事務所","Ciwang Cyumi 陳碧霜 牧師","03-875-1775","https://church.oursweb.net/church.php?pkey=813083","979003花蓮縣萬榮鄉明利村54號","{""lat"":""23.695306"",""lng"":""121.402785""}"
"台灣基督長老教會明道教會","教會","台灣 - 台中市","台灣基督長老教會總會事務所","施培理 牧師","04-2336-3681","https://church.oursweb.net/church.php?pkey=813085","414004台中市烏日區長春街175號","{""lat"":""24.1097000"",""lng"":""120.6401850""}"
"台灣基督長老教會潮寮教會","教會","台灣 - 高雄市","台灣基督長老教會總會事務所","林豊彬 牧師","07-787-5885","https://church.oursweb.net/church.php?pkey=813062","831136高雄市大寮區潮寮里潮龍路203號","{""lat"":""22.5628107"",""lng"":""120.4302259""}"
"台灣基督長老教會碼崙教會","教會","台灣 - 宜蘭縣","台灣基督長老教會總會事務所","魯噶．瓦旦傳道師","03-980-1432","https://church.oursweb.net/church.php?pkey=813066","267002宜蘭縣大同鄉樂水村碼崙路25巷29-1號","{""lat"":""24.5996260"",""lng"":""121.5290180""}"
"基督教會磐石之家","教會","台灣 - 台北市","jesuslovesnations7777@gmail.com","張豔 牧師","02-8771-3013","https://church.oursweb.net/church.php?pkey=813068","106442台北市大安區忠孝東路四段2號9樓之9","{""lat"":""25.041277"",""lng"":""121.544012""}"
"台灣基督長老教會稻葉教會","教會","台灣 - 台東縣","台灣基督長老教會總會事務所","","0981-34-2472","https://church.oursweb.net/church.php?pkey=813070","954003台東縣卑南鄉嘉豐村稻葉路11鄰16號","{""lat"":""22.808391614838"",""lng"":""121.101786889939""}"
"台灣基督長老教會岩前教會","教會","台灣 - 台南市","台灣基督長老教會總會事務所","王緝熙 牧師","06-685-6270","https://church.oursweb.net/church.php?pkey=813072","732010台南市白河區仙草里岩前路19號","{""lat"":""23.340867"",""lng"":""120.46968""}"
"台灣基督長老教會忠仁教會","教會","台灣 - 台東縣","台灣基督長老教會總會事務所","陳玉瑛 傳道師","089-852-164","https://church.oursweb.net/church.php?pkey=813074","961002台東縣成功鎮忠仁里麒麟路26號","{""lat"":""23.0904278"",""lng"":""121.3564101""}"
"基督教忠孝神召會","教會","台灣 - 台北市","財團法人基督教台灣神召會聯合會","陳 牧師","02-2752-7186","https://church.oursweb.net/church.php?pkey=813076","106080台北市大安區忠孝東路三段217巷5弄8號1樓","{""lat"":""25.043182"",""lng"":""121.539232""}"
"台灣基督長老教會忠明教會","教會","台灣 - 台中市","台灣基督長老教會總會事務所","陳智勤 牧師","04-2317-0048","https://church.oursweb.net/church.php?pkey=813078","407056台中市西屯區漢口路一段56之1號","{""lat"":""24.1628720"",""lng"":""120.6575470""}"
"台灣基督長老教會帛納外教會","教會","台灣 - 新竹縣","台灣基督長老教會總會事務所","羅慶部","03-391-2506","https://church.oursweb.net/church.php?pkey=813081","313005新竹縣尖石鄉玉峰村抬耀13鄰46-1號","{""lat"":""24.650167"",""lng"":""121.340325""}"
"台灣基督長老教會明志教會","教會","台灣 - 新北市","台灣基督長老教會總會事務所","紀評方 牧師","02-2902-0305","https://church.oursweb.net/church.php?pkey=813084","243091新北市泰山區明志路三段114號3樓","{""lat"":""25.0407090"",""lng"":""121.4248710""}"
"台灣基督長老教會枋寮教會","教會","台灣 - 屏東縣","台灣基督長老教會總會事務所","徐志豪","08-878-1029","https://church.oursweb.net/church.php?pkey=813087","940003屏東縣枋寮鄉枋寮村德興路98號","{""lat"":""22.3661904"",""lng"":""120.5929937""}"
"台灣基督長老教會東山教會","教會","台灣 - 台南市","台灣基督長老教會總會事務所","陳惠玲 牧師","06-680-0549","https://church.oursweb.net/church.php?pkey=813090","733003台南市東山區東山里中興路175號","{""lat"":""23.3259237"",""lng"":""120.4032499""}"
"台灣基督長老教會東方教會","教會","台灣 - 花蓮縣","台灣基督長老教會總會事務所","","03-856-7343","https://church.oursweb.net/church.php?pkey=813092","973030花蓮縣吉安鄉北昌村自立路54號","{""lat"":""23.9822440"",""lng"":""121.5935680""}"
"東平基督教會","教會","台灣 - 台南市","基督教導航會總會","吳豐霖","06-235-6532","https://church.oursweb.net/church.php?pkey=813095","701041台南市東區東安路251巷5號","{""lat"":""22.9965530"",""lng"":""120.2270040""}"
"台灣基督長老教會東光教會（中布）","教會","台灣 - 南投縣","台灣基督長老教會總會事務所","Suping","049-270-1402","https://church.oursweb.net/church.php?pkey=813097","556007南投縣信義鄉東埔村1鄰9號","{""lat"":""23.5561712"",""lng"":""121.01057330000003""}"
"台灣基督長老教會東光教會（南中）","教會","台灣 - 台南市","台灣基督長老教會總會事務所","馮偉晉","06-235-2653","https://church.oursweb.net/church.php?pkey=813099","701014台南市東區東和路59號","{""lat"":""22.9984540"",""lng"":""120.2287340""}"
"台灣基督長老教會東江教會","教會","台灣 - 苗栗縣","台灣基督長老教會總會事務所","田美玲 傳道師","037-82-5534","https://church.oursweb.net/church.php?pkey=813101","353004苗栗縣南庄鄉南江村24鄰1號","{""lat"":""24.57326"",""lng"":""120.997962""}"
"台灣基督長老教會東里教會","教會","台灣 - 花蓮縣","台灣基督長老教會總會事務所","王芳舟 牧師","03-886-1107","https://church.oursweb.net/church.php?pkey=813103","983004花蓮縣富里鄉東里村大莊路57號","{""lat"":""23.2684300"",""lng"":""121.3044310""}"
"東昌聖教會","教會","台灣 - 花蓮縣","台灣聖教會總會","湯華斌 傳道","03-8540-027","https://church.oursweb.net/church.php?pkey=813105","973036花蓮縣吉安鄉東昌村東海十四街2號","{""lat"":""23.9633967"",""lng"":""121.59105890000001""}"
"台灣基督長老教會東河教會","教會","台灣 - 苗栗縣","台灣基督長老教會總會事務所","廣文榮 傳道師","037-82-5079","https://church.oursweb.net/church.php?pkey=813107","353003苗栗縣南庄鄉東河村6鄰6號","{""lat"":""24.529437922819"",""lng"":""120.962050625161""}"
"台灣基督長老教會明德教會","教會","台灣 - 台北市","台灣基督長老教會總會事務所","張碩恩 牧師","02-2872-3425","https://church.oursweb.net/church.php?pkey=813086","111029台北市士林區中山北路七段122號3樓","{""lat"":""25.122435"",""lng"":""121.532084""}"
"財團法人台灣基督長老教會台中中會東山教會","教會","台灣 - 台中市","台灣基督長老教會總會事務所","周嶸 牧師","04-2436-7187","https://church.oursweb.net/church.php?pkey=813089","406011台中市北屯區東山路一段145之2號","{""lat"":""24.1697210"",""lng"":""120.7061500""}"
"東山街浸信會","教會","台灣 - 新竹市","中華基督教浸信會聯會","楊良楚 牧師","03-573-6578","https://church.oursweb.net/church.php?pkey=813091","300039新竹市東區東山街62號","{""lat"":""24.7969520"",""lng"":""120.9794540""}"
"台灣基督長老教會東平教會","教會","台灣 - 台中市","台灣基督長老教會總會事務所","","","https://church.oursweb.net/church.php?pkey=813094","411006台中市太平區精美路166巷98號","{""lat"":""24.123607"",""lng"":""120.72516139999993""}"
"東石基督教會","教會","台灣 - 嘉義縣","財團法人基督教鄉村福音佈道團","陳文逸 牧師","05-373-3913","https://church.oursweb.net/church.php?pkey=813096","614006嘉義縣東石鄉東石村黎明一路22巷6號","{""lat"":""23.454687405492813"",""lng"":""120.14756389391785""}"
"台灣基督長老教會東光教會（布中）","教會","台灣 - 花蓮縣","台灣基督長老教會總會事務所","江東妹 牧師","03-887-1392","https://church.oursweb.net/church.php?pkey=813098","979091花蓮縣萬榮鄉馬遠村9鄰210號","{""lat"":""23.526170000"",""lng"":""121.369099000""}"
"東安福音基督教會","教會","台灣 - 台南市","cth0324@ms46.hinet.net","黃振東 牧師","06-258-8852","https://church.oursweb.net/church.php?pkey=813100","709017台南市安南區府安路五段11巷35弄62號","{""lat"":""23.0254140"",""lng"":""120.2024570""}"
"台灣基督長老教會東竹教會","教會","台灣 - 花蓮縣","台灣基督長老教會總會事務所","邱威皓","03-882-1377","https://church.oursweb.net/church.php?pkey=813102","983005花蓮縣富里鄉東竹村78號","{""lat"":""23.221932000"",""lng"":""121.283057000""}"
"台灣基督長老教會東昌教會","教會","台灣 - 花蓮縣","台灣基督長老教會總會事務所","蘇聖輝 牧師","03-852-9077","https://church.oursweb.net/church.php?pkey=813104","973036花蓮縣吉安鄉東昌村東里11街46號","{""lat"":""23.9639350"",""lng"":""121.5986820""}"
"台灣基督長老教會東明教會","教會","台灣 - 基隆市","台灣基督長老教會總會事務所","沈俊成 牧師","02-2423-1650","https://church.oursweb.net/church.php?pkey=813106","201013基隆市信義區信一路50號","{""lat"":""25.128321"",""lng"":""121.753938""}"
"台灣基督長老教會東門巴克禮紀念教會","教會","台灣 - 台南市","台灣基督長老教會總會事務所","劉炳熹 牧師","06-234-4266, 06-234-4267","https://church.oursweb.net/church.php?pkey=813109","701002台南市東區東門路一段187號","{""lat"":""22.9876118"",""lng"":""120.2157653""}"
"東門聖教會","教會","台灣 - 台南市","台灣聖教會總會","鄭忠和 牧師","06-267-5930","https://church.oursweb.net/church.php?pkey=813111","701037台南市東區德光街15巷18號","{""lat"":""22.9831271"",""lng"":""120.22522779999997""}"
"台灣基督長老教會東埔教會","教會","台灣 - 南投縣","台灣基督長老教會總會事務所","Supinaz Naqaisulan 蘇畢娜‧那凱蘇蘭 牧師","049-270-1214","https://church.oursweb.net/church.php?pkey=813113","556007南投縣信義鄉東埔村開高巷79號","{""lat"":""23.5543610"",""lng"":""120.9269240""}"
"東高雄聖教會","教會","台灣 - 高雄市","台灣聖教會總會","林信榮 牧師","07-236-0061","https://church.oursweb.net/church.php?pkey=813115","807026高雄市三民區河北一路170號","{""lat"":""22.6370610"",""lng"":""120.3121170""}"
"台灣基督長老教會東港教會","教會","台灣 - 屏東縣","台灣基督長老教會總會事務所","謝加恩 牧師","08-832-2540","https://church.oursweb.net/church.php?pkey=813118","928002屏東縣東港鎮延平路187號","{""lat"":""22.4655969"",""lng"":""120.44747499999994""}"
"台灣基督長老教會東湖教會","教會","台灣 - 台北市","台灣基督長老教會總會事務所","李權哲","02-2631-7730","https://church.oursweb.net/church.php?pkey=813120","114043台北市內湖區民權東路六段296巷41-2號1F","{""lat"":""25.07164"",""lng"":""121.606802""}"
"東勢行道會","教會","台灣 - 台中市","中華基督教行道會聯會","范翔鷹","04-2587-2904","https://church.oursweb.net/church.php?pkey=813122","423003台中市東勢區第四橫街20號","{""lat"":""24.2564330"",""lng"":""120.8295790""}"
"台灣基督長老教會雲林東勢教會","教會","台灣 - 雲林縣","台灣基督長老教會總會事務所","鄭慧雯 牧師","05-699-1216","https://church.oursweb.net/church.php?pkey=813124","635001雲林縣東勢鄉東北村東勢東路171號","{""lat"":""23.6752430"",""lng"":""120.2599430""}"
"東勢神召會","教會","台灣 - 台中市","財團法人基督教台灣神召會聯合會","林阿發 牧師","04-2587-3630","https://church.oursweb.net/church.php?pkey=813126","423013台中市東勢區三民街392號","{""lat"":""24.2558951"",""lng"":""120.8302030""}"
"麻里巴長老教會","教會","台灣 - 屏東縣","台灣基督長老教會總會事務所","柯秀玲 傳道師","08-883-0138","https://church.oursweb.net/church.php?pkey=813128","945014屏東縣牡丹鄉東源村52號","{""lat"":""22.1952602"",""lng"":""120.8556366""}"
"台灣基督長老教會東河教會","教會","台灣 - 台南市","台灣基督長老教會總會事務所","蕭林洲 牧師","06-623-4311","https://church.oursweb.net/church.php?pkey=813108","733013台南市東山區東河里104號","{""lat"":""23.3038320"",""lng"":""120.3723741""}"
"台灣基督長老教會台北東門教會","教會","台灣 - 台北市","台灣基督長老教會總會事務所","程仲惠 牧師","02-2351-3589","https://church.oursweb.net/church.php?pkey=813110","100017台北市中正區仁愛路二段76號","{""lat"":""25.038259"",""lng"":""121.530247""}"
"台灣基督長老教會東後寮教會","教會","台灣 - 嘉義縣","台灣基督長老教會總會事務所","吳斯凱 牧師","05-342-1243","https://church.oursweb.net/church.php?pkey=813112","624005嘉義縣義竹鄉東光村62號","{""lat"":""23.3629953"",""lng"":""120.2455033""}"
"東海大學基督教會","教會","台灣 - 台中市","東海大學","柯達文 牧師","04-2359-0226","https://church.oursweb.net/church.php?pkey=813114","407224台中市西屯區台灣大道四段1727號東海大學校牧室","{""lat"":""24.178938755552146"",""lng"":""120.60056106588445""}"
"台灣基督長老教會東清教會","教會","台灣 - 台東縣","台灣基督長老教會總會事務所","張傑","089-73-2885","https://church.oursweb.net/church.php?pkey=813117","952002台東縣蘭嶼鄉東清村69號","{""lat"":""22.058"",""lng"":""121.565""}"
