"Title","Type","Price","Area","Msg","Review","href","Enhance"
"獨立套房出租鄰敦化國中近捷運南京復興站","獨立套房   |  8坪   |  樓層：3/4","15,000 元/月","松山區-南京東路三段256巷","屋主王太太/12分鐘內更新/1條問答/137人瀏覽","137人","https://rent.591.com.tw/rent-detail-11190152.html","黄金曝光"
"麟光站，採光，二樓免爬高，可影片看房","獨立套房   |  7坪   |  樓層：2/4","11,499 元/月","大安區-樂業街159巷","仲介吳先生/6小時內更新/31人瀏覽","31人","https://rent.591.com.tw/rent-detail-11238258.html","Normal"
"忠孝復興、溫馨、機能強、採光優質套房","獨立套房   |  6坪   |  樓層：2/5","11,499 元/月","大安區-市民大道四段","仲介吳先生/6小時內更新/23人瀏覽","23人","https://rent.591.com.tw/rent-detail-11270451.html","Normal"
"麟光站、機能強、裝潢、對外窗","獨立套房   |  4坪   |  樓層：頂樓加蓋/5","9,499 元/月","大安區-和平東路三段406巷","仲介吳先生/6小時內更新/130人瀏覽","130人","https://rent.591.com.tw/rent-detail-11261072.html","Normal"
"麟光站、機能強、對外窗、裝潢、溫馨","獨立套房   |  5坪   |  樓層：頂樓加蓋/5","10,999 元/月","大安區-和平東路三段406巷","仲介吳先生/6小時內更新/36人瀏覽","36人","https://rent.591.com.tw/rent-detail-11260894.html","Normal"
"南京三民、松山車站，機能強，舒適","獨立套房   |  4坪   |  樓層：7/12","9,499 元/月","松山區-基隆路一段","仲介吳先生/6小時內更新/58人瀏覽","58人","https://rent.591.com.tw/rent-detail-11233193.html","Normal"
"古亭/台電大樓，套房，獨立陽台，生活機能","獨立套房   |  6坪   |  樓層：頂樓加蓋/4","10,998 元/月","大安區-泰順街16巷","仲介吳先生/6小時內更新/145人瀏覽","145人","https://rent.591.com.tw/rent-detail-11277612.html","Normal"
"小巨蛋捷運站、機能強、溫馨套房","獨立套房   |  5.5坪   |  樓層：3/4","10,000 元/月","台北小巨蛋 松山區-南京東路四段133巷","仲介吳先生/6小時內更新/41人瀏覽","41人","https://rent.591.com.tw/rent-detail-11261356.html","Normal"
"小巨蛋、機能採光、乾濕分離、住商混","獨立套房   |  9坪   |  樓層：11/12","14,500 元/月","松山區-南京東路四段","仲介吳先生/6小時內更新/78人瀏覽","78人","https://rent.591.com.tw/rent-detail-11263697.html","Normal"
"低價套房/交通/機能佳/可貓/電梯","獨立套房   |  6坪   |  樓層：15/15","9,500 元/月","松山區-長安東路二段","仲介吳先生/6小時內更新/151人瀏覽","151人","https://rent.591.com.tw/rent-detail-11244672.html","Normal"
"六張犁/靜巷/舒適/二樓免爬高","獨立套房   |  4坪   |  樓層：2/4","9,499 元/月","大安區-臥龍街195巷","仲介吳先生/6小時內更新/50人瀏覽","50人","https://rent.591.com.tw/rent-detail-11238604.html","Normal"
"信義安和站一分鐘、廚房、代收垃圾、電梯","獨立套房   |  8坪   |  樓層：5/14","13,000 元/月","大安區-信義路四段","仲介吳先生/6小時內更新/39人瀏覽","39人","https://rent.591.com.tw/rent-detail-11233182.html","Normal"
"師大搶手套房/可寵/上班族學生手刀詢問","獨立套房   |  4坪   |  樓層：3/5","11,800 元/月","大安區-師大路","仲介吳先生/6小時內更新/33人瀏覽","33人","https://rent.591.com.tw/rent-detail-11240098.html","Normal"
"信義安和站一分鐘，代收垃圾，大空間，廚房","獨立套房   |  6坪   |  樓層：5/14","11,999 元/月","大安區-信義路四段","仲介吳先生/6小時內更新/1條問答/34人瀏覽","34人","https://rent.591.com.tw/rent-detail-11233179.html","Normal"
"麟光站對面/機能好套房/對外窗採光好","獨立套房   |  9坪   |  樓層：5/5","14,500 元/月","大安區-和平東路三段406巷","仲介吳先生/6小時內更新/44人瀏覽","44人","https://rent.591.com.tw/rent-detail-11259634.html","Normal"
"小巨蛋捷運站、機能強、溫馨套房","獨立套房   |  5.5坪   |  樓層：3/4","10,000 元/月","台北小巨蛋 松山區-南京東路四段133巷","仲介吳先生/6小時內更新/63人瀏覽","63人","https://rent.591.com.tw/rent-detail-11261360.html","Normal"
"國父紀念館、忠孝圓環、採光、台水台電","獨立套房   |  6坪   |  樓層：6/7","13,499 元/月","大安區-仁愛路四段345巷","仲介吳先生/6小時內更新/25人瀏覽","25人","https://rent.591.com.tw/rent-detail-11270473.html","Normal"
"國父紀念館、忠孝圓環、誠品、採光","獨立套房   |  6坪   |  樓層：6/7","12,499 元/月","大安區-仁愛路四段345巷","仲介吳先生/6小時內更新/13人瀏覽","13人","https://rent.591.com.tw/rent-detail-11271207.html","Normal"
"忠孝復興、可貓、採光、垃圾代收","獨立套房   |  7坪   |  樓層：4/4","13,999 元/月","大安區-敦化南路一段160巷","仲介吳先生/6小時內更新/79人瀏覽","79人","https://rent.591.com.tw/rent-detail-11280451.html","Normal"
"大安/信義安和，限女性，新裝潢，獨立陽台","獨立套房   |  7坪   |  樓層：3/4","13,499 元/月","大安區-四維路","仲介吳先生/6小時內更新/81人瀏覽","81人","https://rent.591.com.tw/rent-detail-11282265.html","Normal"
"近捷運古亭站【師大首選】大空間*傢俱齊全","獨立套房   |  7坪   |  樓層：4/4","14,497 元/月","大安區-金山南路二段185巷","仲介羅先生/6小時內更新/16人瀏覽","16人","https://rent.591.com.tw/rent-detail-11248681.html","Normal"
"*六張犁*對外窗*飲水機*生活機能優","獨立套房   |  5坪   |  樓層：3/4","12,000 元/月","大安區-樂業街65巷24號","仲介邰先生/6小時內更新/23人瀏覽","23人","https://rent.591.com.tw/rent-detail-11237897.html","Normal"
"*古亭站*對外窗*師大夜市*生活機能佳","獨立套房   |  5.5坪   |  樓層：頂樓加蓋/4","11,000 元/月","大安區-泰順街16巷12號","仲介邰先生/6小時內更新/18人瀏覽","18人","https://rent.591.com.tw/rent-detail-11237846.html","Normal"
"南京三民*獨立洗衣機*對外窗*可養寵","獨立套房   |  5.5坪   |  樓層：4/5","15,000 元/月","松山區-南京東路五段251巷","仲介邰先生/6小時內更新/19人瀏覽","19人","https://rent.591.com.tw/rent-detail-11238482.html","Normal"
"*古亭站*對外窗*師大夜市*生活便利","獨立套房   |  7.5坪   |  樓層：4/4","14,500 元/月","大安區-金山南路二段185巷17號","仲介邰先生/6小時內更新/13人瀏覽","13人","https://rent.591.com.tw/rent-detail-11213351.html","Normal"
"*六張犁*大對外窗*浴缸*採光好*大坪數","獨立套房   |  7坪   |  樓層：3/4","15,000 元/月","大安區-樂業街65巷","仲介梁先生/6小時內更新/42人瀏覽","42人","https://rent.591.com.tw/rent-detail-11237834.html","Normal"
"*忠孝敦化站*對外窗*垃圾代收*","獨立套房   |  7坪   |  樓層：2/5","14,000 元/月","松山區-八德路三段12巷","仲介梁先生/6小時內更新/21人瀏覽","21人","https://rent.591.com.tw/rent-detail-11253059.html","Normal"
"*六張犁*對外窗*有浴缸*採光佳*大坪數","獨立套房   |  7坪   |  樓層：3/4","15,000 元/月","大安區-樂業街65巷","仲介邰先生/6小時內更新/13人瀏覽","13人","https://rent.591.com.tw/rent-detail-11237885.html","Normal"
"忠孝敦化站*垃圾代收*採光佳*獨立洗衣機","獨立套房   |  6坪   |  樓層：6/7","12,500 元/月","大安區-仁愛路四段345巷","仲介梁先生/6小時內更新/20人瀏覽","20人","https://rent.591.com.tw/rent-detail-11252955.html","Normal"
"獨立洗衣機*南京復興*小陽台*曬衣空間","獨立套房   |  8坪   |  樓層：3/4","15,000 元/月","松山區-南京東路三段256巷","仲介邰先生/6小時內更新/24人瀏覽","24人","https://rent.591.com.tw/rent-detail-11264332.html","Normal"
"*南京復興*對外窗*獨立洗衣機*生活便利","獨立套房   |  8坪   |  樓層：3/4","15,000 元/月","松山區-南京東路三段256巷","仲介梁先生/6小時內更新/36人瀏覽","36人","https://rent.591.com.tw/rent-detail-11264746.html","Normal"
"民生社區光線佳近公園生活機能強","獨立套房   |  8坪   |  樓層：2/4","12,000 元/月","民生社區 松山區-民生東路五段69巷","屋主張小姐/6小時內更新/1條問答/115人瀏覽","115人","https://rent.591.com.tw/rent-detail-11278735.html","Normal"
"美裝潢休閒套房","獨立套房   |  5坪   |  樓層：1/2","12,000 元/月","松山區-八德路三段12巷66弄26號","屋主曾小姐/7小時內更新/36人瀏覽","36人","https://rent.591.com.tw/rent-detail-11237632.html","Normal"
"忠孝復興、可貓、採光、垃圾代收。","獨立套房   |  7坪   |  樓層：4/4","13,999 元/月","大安區-敦化南路一段160巷","仲介林先生/7小時內更新/95人瀏覽","95人","https://rent.591.com.tw/rent-detail-11280667.html","Normal"
"近忠孝敦化捷運站3號出口電梯套房","獨立套房   |  8坪   |  樓層：2/7","13,000 元/月","忠孝敦化華園 大安區-敦化南路一段233巷68號","代理人張先生/7小時內更新/84人瀏覽","84人","https://rent.591.com.tw/rent-detail-11249470.html","Normal"
"適合存錢的好房子","獨立套房   |  8坪   |  樓層：2/7","12,000 元/月","敦化華園 大安區-敦化南路一段233巷68號","代理人張先生/7小時內更新/153人瀏覽","153人","https://rent.591.com.tw/rent-detail-11249464.html","Normal"
"~南京三民站~可寵~看喜歡就可馬上入住~","獨立套房   |  7坪   |  樓層：3/4","10,000 元/月","松山區-南京東路五段123巷","仲介高先生/7小時內更新/98人瀏覽","98人","https://rent.591.com.tw/rent-detail-11267790.html","Normal"
"┌可寵┬南京三民站┬採光佳┬有垃圾代收┐","獨立套房   |  7坪   |  樓層：3/4","10,000 元/月","松山區-南京東路五段123巷","仲介高先生/7小時內更新/139人瀏覽","139人","https://rent.591.com.tw/rent-detail-11269716.html","Normal"
"★採光★捷運忠孝敦化★垃圾代收★洗烘衣機","獨立套房   |  8坪   |  樓層：4/4","15,000 元/月","大安區-延吉街70巷","仲介洪先生/7小時內更新/35人瀏覽","35人","https://rent.591.com.tw/rent-detail-11203235.html","Normal"
"近信義安和(代收垃圾)","獨立套房   |  5坪   |  樓層：4/5","12,000 元/月","大安區-文昌街","屋主陳小姐/7小時內更新/25人瀏覽","25人","https://rent.591.com.tw/rent-detail-11199372.html","Normal"
"近信義安和(代收垃圾)","獨立套房   |  5坪   |  樓層：4/5","12,000 元/月","大安區-文昌街","屋主陳小姐/7小時內更新/38人瀏覽","38人","https://rent.591.com.tw/rent-detail-11268433.html","Normal"
"獨立套房【房地客棧】公寓出租","獨立套房   |  6坪   |  樓層：頂樓加蓋/4","11,000 元/月","松山區-撫遠街","仲介小賴/7小時內更新/73人瀏覽","73人","https://rent.591.com.tw/rent-detail-11273592.html","Normal"
"大安捷運信義路復興南路口下一站忠孝東路","獨立套房   |  8坪   |  樓層：5/5","14,500 元/月","瑞安甘露花園 大安區-瑞安街","代理人黃小姐/8小時內更新/51人瀏覽","51人","https://rent.591.com.tw/rent-detail-11267912.html","Normal"
"捷運南京三民溫馨套房","獨立套房   |  8坪   |  樓層：3/4","14,500 元/月","松山區-南京東路五段","屋主許小姐/8小時內更新/138人瀏覽","138人","https://rent.591.com.tw/rent-detail-11275593.html","Normal"
"《《近台大、師大超優質便利好住家》》","獨立套房   |  7坪   |  樓層：5/5","11,000 元/月","大安區-泰順街2巷","屋主潘先生/8小時內更新/74人瀏覽","74人","https://rent.591.com.tw/rent-detail-11231864.html","Normal"
"時尚溫馨獨立套房雙MRT小巨蛋","獨立套房   |  7坪   |  樓層：4/4","13,800 元/月","聯合二村 松山區-民生東路五段36巷","屋主劉小姐/8小時內更新/63人瀏覽","63人","https://rent.591.com.tw/rent-detail-11264317.html","Normal"
"近台北101套房~走路10分鐘到捷運站","獨立套房   |  6坪   |  樓層：12/12","15,000 元/月","博愛名門 大安區-光復南路","屋主楊小姐/8小時內更新/36人瀏覽","36人","https://rent.591.com.tw/rent-detail-11184187.html","Normal"
"民生社區/影片/採光/稀有/獨洗/陽台","獨立套房   |  8坪   |  樓層：頂樓加蓋/4","11,500 元/月","松山區-民生東路四段","仲介王先生/8小時內更新/75人瀏覽","75人","https://rent.591.com.tw/rent-detail-11147381.html","Normal"
"安和樂利套房","獨立套房   |  6坪   |  樓層：3/4","9,000 元/月","大安區-樂利街5巷","屋主楊先生/8小時內更新/101人瀏覽","101人","https://rent.591.com.tw/rent-detail-11054471.html","Normal"
"獨立陽台洗衣機優質大空間採光優頂加","獨立套房   |  7坪   |  樓層：6/6","12,000 元/月","松山區-八德路三段158巷","代理人楊小姐/8小時內更新/49人瀏覽","49人","https://rent.591.com.tw/rent-detail-11249040.html","Normal"
"近南京三民站優質套房","獨立套房   |  5坪   |  樓層：2/4","10,000 元/月","松山區-南京東路五段","仲介劉小姐/8小時內更新/53人瀏覽","53人","https://rent.591.com.tw/rent-detail-11248113.html","Normal"
"~近忠孝復興捷運乾淨舒適優質套房~","獨立套房   |  7坪   |  樓層：2/12","15,000 元/月","大安區-仁愛路四段","仲介顧先生/8小時內更新/26人瀏覽","26人","https://rent.591.com.tw/rent-detail-11196405.html","Normal"
"近永康商圈女子套房","獨立套房   |  5坪   |  樓層：頂樓加蓋/4","8,500 元/月","大安區-永康街37巷","仲介劉小姐/8小時內更新/57人瀏覽","57人","https://rent.591.com.tw/rent-detail-11229808.html","Normal"
"捷運台電大樓走2分、近台大師大台科大","獨立套房   |  4.5坪   |  樓層：3/5","9,800 元/月","大安區-羅斯福路三段269巷9號","屋主林先生/8小時內更新/214人瀏覽","214人","https://rent.591.com.tw/rent-detail-11281729.html","Normal"
"EngishOK師大獨立衛浴套房獨洗陽台","獨立套房   |  8坪   |  樓層：6/6","12,500 元/月","大安區-泰順街40巷32號","仲介漢先生/8小時內更新/45人瀏覽","45人","https://rent.591.com.tw/rent-detail-11223953.html","Normal"
"捷運中山國中站3分【電梯】大空間*採光優","獨立套房   |  8坪   |  樓層：2/12","13,500 元/月","松山區-民權東路三段","仲介周先生/8小時內更新/65人瀏覽","65人","https://rent.591.com.tw/rent-detail-11190210.html","Normal"
